"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Pathway"
1414.76038128844,2.91884365189403,1.49701601738238,1.94977449673371,0.0512030025551218,0.829488641392973,"PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I"
1965.89744534516,2.73127816226149,1.51285285567816,1.80538256051157,0.0710148382397523,0.884954138064605,"PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage"
