"rab.all","rab.win.DO","rab.win.DY","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Species"
-3.42234732745967,-2.57300970085768,-4.13629078578357,-1.71115140511775,5.16145299619614,-0.295055421129846,0.354838723981611,0.317843136749282,1,0.29345190675834,1,"Porphyromonas.uenonis"
-0.338541587168321,0.284229272203971,-0.836717624119907,-1.08891885777289,3.26225618778306,-0.29335596898874,0.347916681820391,0.153837221651325,1,0.168992605876338,1,"Paenibacillus.sp.32O.W"
0.266640343235483,0.816505202810379,-0.0643270497759598,-0.955204309700522,2.65701601819765,-0.281689264367534,0.35833334726128,0.22476968607628,1,0.188957256105726,1,"Blautia.massiliensis"
-1.83644868825093,-0.639436544634572,-3.3074681217963,-1.96015697097621,6.87256821683706,-0.281066439049874,0.38229167793462,0.300068194092109,1,0.251108616510566,1,"Alistipes.sp.58.9.plus"
-0.422504412435027,0.0414602048651407,-0.88234120205691,-1.12140029769352,3.41277387185091,-0.280432424705086,0.360416680354908,0.211412685599326,1,0.185329905533076,1,"Paenibacillus.tianmuensis"
1.40619273969025,1.82701265822327,0.816402130111031,-1.23691792250485,3.66743979586771,-0.271048230384606,0.354838723981611,0.331220835281079,1,0.193341074057108,1,"Cronobacter.sakazakii"
-1.91448765990432,1.16262957283418,-4.10740382960446,-2.1148940433824,7.71885906410864,-0.266542748277219,0.35833334726128,0.280942613567884,1,0.214836216397413,1,"Anoxybacillus.tepidamans"
12.1240586597444,13.6139117554207,10.9791914053057,-1.75551048206928,6.17141322783173,-0.264921547262519,0.366285132662075,0.224379001077724,1,0.216418823128426,1,"Akkermansia.muciniphila"
-1.33801176880671,-0.839688247737278,-1.60445709976626,-1.30000732254258,4.03192063547482,-0.261706638557408,0.353798141376928,0.285115007619733,1,0.190792071412211,1,"Pseudomonas.oryzae"
-0.130692900574926,0.590254636595789,-0.842154065491919,-1.06003423536966,3.54019968599348,-0.260196393506683,0.353798141376928,0.291161136106598,1,0.242278291948421,1,"Candidatus.Poribacteria.bacterium"
0.215955313294778,0.665800619526156,-0.281348932365836,-0.908250786184393,3.24378164474187,-0.258367534847429,0.354838723981611,0.249318944741566,1,0.21818132541943,1,"Diversispora.epigaea"
-1.26292067901784,-0.292282011914226,-1.87964104024272,-1.38648979770721,5.17623914409728,-0.257674787640188,0.365244550052658,0.419520531556414,1,0.269849183340154,1,"Butyrivibrio.sp.AE2005"
-0.566034619478289,0.604881696542578,-3.12631342341788,-2.08049540635624,8.48565736920604,-0.255854384228255,0.397502611111309,0.324841475306165,1,0.336210845473,1,"Akkermansia.muciniphila.CAG.154"
-0.479337865229448,0.391710932347854,-1.11692944513929,-1.08142703751626,3.73308790379063,-0.252427536560002,0.378125011716347,0.265099817202659,1,0.259423220999633,1,"Prochlorococcus.marinus"
-2.04378331187383,1.99308264561287,-4.04735535093532,-2.14662953038188,9.07768334445467,-0.251054035652387,0.36666667964596,0.277625573712248,1,0.256844668279573,1,"Neptunomonas.antarctica"
-1.87321172843363,-0.372802434074111,-3.10573734190188,-2.11954632561475,8.77252033556713,-0.247652098019883,0.392708343503186,0.3527871563216,1,0.299348955311431,1,"Akkermansia.sp.54.46"
-2.28348893244889,-1.69016731100528,-2.89038501333973,-1.34499673370004,4.26599910069116,-0.247641901161146,0.356919889192338,0.336307194744043,1,0.259219052411842,1,"Eggerthella.sp.CAG.1427"
-1.72756951079334,-0.988454489820747,-2.22564523093097,-1.23208678911178,4.0900419682559,-0.247456898810857,0.376041678609305,0.398206275429865,1,0.30138684316172,1,"Fermentimonas.caenicola"
0.422358630295984,0.830016655844796,-0.419891384216712,-1.57679821635179,5.70806133377836,-0.242043654403712,0.354166681079347,0.304041557059055,1,0.173489363298549,1,"Firmicutes.bacterium.CAG.582"
-3.09703902494214,-2.5057079239867,-3.62962135046133,-1.24205278425977,4.51013837655665,-0.239669958467934,0.370447463103708,0.400870484973396,1,0.336294644638626,1,"Bacteroidales.bacterium.KHT7"
-1.59173173554677,0.29300414284585,-3.19867171289744,-2.04249945806608,7.88105998943724,-0.238738656323629,0.390625010386985,0.372546962169224,1,0.375586958399348,1,"Clostridium.algidicarnis"
-0.753410943609383,0.673138379761207,-2.00380711319839,-1.4587031918461,5.93783667856516,-0.23717724030656,0.367325715271894,0.401453991392938,1,0.255526964430743,1,"Bacteroides.sp.OF04.15BH"
-1.25876616008175,-0.699360006258952,-1.83435728262302,-1.49556404814793,5.92209353526537,-0.234632104718175,0.377083345162648,0.33706821801617,1,0.283416622502571,1,"Paraliobacillus.sp.X.1125"
-0.718485252558005,-0.454466900040059,-0.939210882004376,-0.944967699848609,3.52034825683541,-0.234587160921859,0.370447463103708,0.296228587499922,1,0.261384368747483,1,"Monosporascus.ibericus"
-0.647932856598464,0.255138293317581,-1.26543840976735,-1.15782534313336,4.07924489546149,-0.232368596745,0.390625010386985,0.528813069033537,1,0.300787964566317,1,"Hathewaya.proteolytica"
-1.37019545798526,-0.951549413681498,-1.78116477592267,-1.18245113386232,5.04879215917694,-0.231622980922572,0.369791679296965,0.36378037581099,1,0.249265565815035,1,"Gorillibacterium.timonense"
-0.164055097970781,0.243652463116383,-0.495755743500421,-1.04068102185753,3.88051917917443,-0.230520283457637,0.371488045715084,0.325489204907636,1,0.276773101814998,1,"Symbiobacterium.thermophilum"
-1.9694885240126,-1.49971678613648,-2.46860660349229,-1.25231163665289,4.84747093744841,-0.229909173209159,0.387500010714967,0.331972777705759,1,0.303495473847023,1,"Brachybacterium.phenoliresistens"
-2.62725157235881,-2.053599373771,-3.18839478693092,-1.3689259796215,5.85684985155409,-0.226878765578993,0.386056202312067,0.380867177514828,1,0.365568592364679,1,"Azospirillum.sp.TSO35.2"
-0.839864143417804,-0.184340659136016,-1.57944188559665,-1.20213126474064,5.10179781002568,-0.223728136952162,0.394791676620569,0.523571693872737,1,0.370671629323367,1,"Clostridium.thermopalmarium"
-2.23039663124202,-1.83306680938063,-2.53052908659958,-1.13591006677895,4.97936344069637,-0.222480506037495,0.382934454464211,0.313602538979075,1,0.323198834482881,1,"Corinectria.fuckeliana"
-2.2149508107597,-1.99533360598639,-2.39895365284788,-1.13436715747842,4.62700260739672,-0.222152024971062,0.373569210938966,0.338962176339984,1,0.384862021872191,1,"Pasteurella.multocida"
-1.42721094700397,-1.03846863803215,-1.74081870667324,-1.14279659510195,4.73758046042457,-0.21925999995011,0.390625010386985,0.347692471589058,1,0.318446568567819,1,"Nonomuraea.solani"
0.816575169122192,1.3653265405198,-0.00471364716937117,-1.49508950592234,6.56872080150972,-0.218323521966443,0.382934454464211,0.410336245167963,1,0.298265105305319,1,"Bacteroidales.bacterium.M11"
-3.3483580693013,-2.13051885174479,-4.40607805927045,-1.60871382980177,7.7054025308679,-0.216129520852409,0.405827272077575,0.463166743955334,1,0.451766493518914,1,"Romboutsia.hominis"
0.0664972953180252,0.324707543637313,-0.205723346914872,-0.728763943304114,3.00895364868597,-0.215042457129844,0.381250011379539,0.307706813376564,1,0.288564200186736,1,"bacterium"
0.136554492394865,0.656494665443177,-0.234344299973333,-0.695015342824609,2.96264331637612,-0.213941181161804,0.380853289233955,0.504740935190807,1,0.299301166746026,1,"Desulfovibrionaceae.bacterium"
-2.17272728436052,-1.66226020831111,-2.75270668807873,-1.3181149619091,5.40352804894649,-0.21307661144638,0.39854319373116,0.425200102022468,1,0.380695504084581,1,"Mangrovibacterium.marinum"
0.0924737851486395,0.420313361056266,-0.312726065052285,-0.727398651280176,2.84331657554326,-0.212653837253542,0.38229167793462,0.411657373642798,1,0.286320009882668,1,"Marinilabiliales.bacterium"
1.67225833614815,1.64079457526258,1.71294127225739,-0.69566027511681,3.27988734539985,-0.210791565889133,0.407291675348038,0.459844642258697,1,0.37153279685541,1,"Ruminococcus.sp.Zagget11"
2.48375840918757,2.53668587551505,2.24887990159027,-0.463710728124582,2.14845904235306,-0.202522131745515,0.403125009101327,0.403101989660076,1,0.367042345236857,1,"Ruminococcus.sp.UNK.MGS.30"
-1.48066609447885,-0.794662412746767,-2.07763339165769,-1.18679991893833,5.08856499405313,-0.202465292271334,0.390625010386985,0.478128957068729,1,0.378203185276879,1,"Paraprevotella.xylaniphila"
-1.21273264284984,-0.549804290842335,-1.68634992606503,-1.05037103124143,4.7021449012721,-0.198544642515686,0.388541677271997,0.476050032385092,1,0.313331494062534,1,"Rubrivivax.sp."
-1.46473289133019,-0.7807418864084,-2.01907684072162,-0.863799109918412,3.85205135865577,-0.197609096739627,0.386458344158252,0.456535506864384,1,0.329600847352704,1,"Helicobacter.typhlonius"
-3.06314959001552,2.14003329378659,-3.98777459612941,-1.59149596560151,9.10786579109963,-0.195481538993058,0.412070767812833,0.427796158670286,1,0.423452372091012,1,"Clostridium.sp.29.15"
-2.23163881698818,-1.45599651548443,-2.84563205246612,-1.21828959957939,6.17239475431353,-0.194061101233416,0.415625007853018,0.460681126170835,1,0.460078014660272,1,"Thermoanaerobacterium.sp.RBIITD"
-0.649033834089452,-0.201505776283157,-1.13589387848947,-0.925770973392241,3.64906345561498,-0.19288605652719,0.391259115398157,0.44162285084421,1,0.343761939838421,1,"Ruminiclostridium.cellulolyticum"
-1.51607146881129,-1.10505184542922,-1.85703280940413,-1.03147085795702,4.81326778409435,-0.192795346022073,0.395421445872444,0.499215268078219,1,0.371448961930606,1,"Melampsora.abietis.canadensis"
2.45861219628229,2.66630200727793,2.04529221249138,-1.21514713857864,6.52934285643395,-0.192718469180992,0.407908437321701,0.414419835175382,1,0.399777787834669,1,"Bacteroides.sp.CAG.754"
-2.87994576899204,-2.38432279216724,-3.22873469754705,-0.999973209103307,4.60650282176151,-0.192532884521984,0.408333341910337,0.501005740184195,1,0.423551506000902,1,"Prevotella.sp.tf2.5"
2.95941765799086,3.23803890059174,2.20925525693698,-0.571929240668221,2.83930452267232,-0.190984333512655,0.414583341289096,0.494610221490353,1,0.420097966085649,1,"Ruminococcus.sp.37.24"
-1.74999581172769,-0.999324589894202,-2.04299774886426,-0.951896756122866,4.30131392349634,-0.190021698705137,0.389177950162795,0.500349104612805,1,0.295786644639658,1,"Bacteroides.sp.CAG.770"
-0.152711960880626,-0.0386693042357127,-0.318449467136269,-0.796550981392575,3.09426543397561,-0.189929064575131,0.391666676944936,0.393111288764473,1,0.312003128841442,1,"Desulfosporosinus.orientis"
-1.92796327805613,-1.53456057322255,-3.08693726369924,-1.83877137518804,8.54096311564994,-0.188754650898081,0.415625007853018,0.455471064115571,1,0.50302472693365,1,"Clostridium.sp.CAG.273"
-0.2829757228736,0.198763213285338,-0.512473007935681,-0.833843632336725,3.49946234084469,-0.187719000014799,0.379166678270398,0.461079507202247,1,0.305664255901751,1,"Lactobacillus.ruminis"
-0.326510152629583,0.0383270646377589,-0.776615719170306,-0.695159636988657,2.95954588122485,-0.186989672942329,0.385015619695791,0.343518410086679,1,0.313274656611968,1,"Dendrothele.bispora"
-3.38124421490468,-3.02100496764589,-3.50606161200836,-0.98348525465571,4.58361481434007,-0.186874293140645,0.421436011430957,0.604789645786219,1,0.501073318575652,1,"Alistipes.sp.CAG.29"
-1.27557426521731,-0.9782741532012,-1.78118757141074,-1.09290451331732,5.61984994996492,-0.18686972373219,0.411458341598674,0.436356172230608,1,0.423683677563469,1,"Rhodocyclaceae.bacterium.Zagget5"
-0.595161138448565,0.585404593826633,-1.0606105099252,-1.0283992269702,4.91871250776533,-0.186421723822739,0.404166675662625,0.555375339851811,1,0.400938047548562,1,"Clostridiales.bacterium.Firm.18"
-1.70975142339553,-1.03596159211351,-2.01813879663302,-0.948984147565119,5.00806972176707,-0.184822327395715,0.402083342540288,0.571123463046335,1,0.430367996451175,1,"Petrimonas.mucosa"
-0.34850871281416,0.0804806975511267,-0.522621847091914,-0.686222259495914,3.13044416396122,-0.184804591538565,0.39854319373116,0.511505791583697,1,0.346359516743338,1,"Effusibacillus.lacus"
-0.813574845552813,-0.16837926239221,-1.23917251084092,-0.805721447141156,3.72495147456366,-0.184150450697398,0.404166675662625,0.441623511019179,1,0.406487507423404,1,"Finegoldia.magna"
-2.2869625842118,-1.66645749291618,-3.33058124042227,-1.57135544199783,8.26358701449653,-0.184147677215548,0.396462028491736,0.43900877016597,1,0.396867945570397,1,"Clostridium.novyi"
-2.28068577855943,-2.02047805730261,-2.47180136288217,-1.1516310815403,5.95501453127474,-0.182669468293555,0.416666674417159,0.436051821064993,1,0.488315894196703,1,"Pseudarthrobacter.sp.AG30"
2.91923329744282,3.09444442469024,2.42971726195801,-0.573990597726485,3.26095846235325,-0.182631855488375,0.423517176681712,0.491439930818039,1,0.439032654584247,1,"Holdemanella.biformis"
-1.34268841119063,-0.67948536538376,-1.64130426538786,-0.915013241098396,3.62478682434481,-0.182389589787238,0.396462028491736,0.55211723004823,1,0.385524272580557,1,"Sphingobacteriaceae.bacterium"
-1.24110438091607,2.71378641175584,-1.8247352877352,-1.3054921448173,7.27997344803051,-0.181301211642374,0.419791674110863,0.498741189872561,1,0.478519630934501,1,"Firmicutes.bacterium.AF36.3BH"
-0.785147765077037,-0.520704853657155,-1.09620019534655,-0.761603793601999,3.17968537972768,-0.180437904504444,0.391259115398157,0.485437468228226,1,0.327651522797844,1,"Clostridium.sp.TF08.15"
0.106852095914025,0.313744887491431,-0.193374876713603,-0.87156387630071,3.94622841458699,-0.178513051278014,0.383333344490035,0.471201085104977,1,0.327776470704276,1,"Paraeggerthella.hongkongensis"
-0.525085625574368,0.157005267836462,-0.713365749795356,-0.915336020099987,4.61102759098461,-0.178171677508074,0.39854319373116,0.640059683727807,1,0.426785540770959,1,"Butyrivibrio.sp.XPD2002"
-4.84392738873394,-4.22739223992555,-5.34934006250958,-0.946922208005686,4.74473959080066,-0.177182233771136,0.415192515683597,0.484494048597931,1,0.454853985868263,1,"Alistipes.sp.56.sp.Nov.56.25"
-1.30982967603076,-0.984753457042516,-1.66313244119224,-0.863752422692523,4.47814766970723,-0.177119707409399,0.394380863253436,0.482885520087005,1,0.359521492962239,1,"Cupriavidus.taiwanensis"
-2.09202443210588,-1.92067503280457,-2.54789218572184,-1.02979629238734,5.70823579350795,-0.176313587100843,0.418750007546085,0.44155874795503,1,0.51049658510528,1,"Mycoplasma.sp.CAG.776"
-1.89877975438444,-1.66443240296102,-2.405073717701,-1.15041731212397,5.52951334021124,-0.176223538630427,0.409375008472879,0.425398011024327,1,0.434174855075204,1,"Bacteroidales.bacterium.Bact.11"
-4.67613984516304,-4.26270982830659,-5.02941609527259,-0.973159946250279,5.29120628173106,-0.175902685309101,0.413541674725395,0.45601447545489,0.997729321794792,0.505134398966506,0.996097252082647,"Alistipes.finegoldii.CAG.68"
1.57458752580209,1.9407480266261,1.16416667497974,-0.594033468497073,2.79933925300267,-0.173982021612876,0.399583776351284,0.690241670736977,1,0.402549554847189,1,"Dorea.sp.OM02.2LB"
-1.16614760287336,-0.84049524463653,-1.45553967547865,-0.76028813203903,3.72216282799599,-0.173534954765751,0.407291675348038,0.545076478195043,1,0.407922660730877,1,"Flavobacterium.sp."
1.18459308670448,1.46676328402575,0.651944328807319,-0.612260977158207,2.88832358273221,-0.173492889072758,0.41250000816192,0.595484732494097,1,0.427571742258708,1,"Sphingobacteriales.bacterium"
-0.410406200795851,0.0254644300272133,-0.560069531636158,-0.729034588898053,3.49872979271674,-0.172587338356613,0.397916676298794,0.43750565471648,1,0.438630890147032,1,"Paenibacillus.sp.NFR01"
2.64801934557061,3.34274874185855,0.30646110244605,-0.895553395797294,5.08860569731329,-0.171466728693127,0.390625010386985,0.272825160740928,1,0.33787379804035,1,"Ruminococcus.bromii"
-0.481364563934418,-0.0689079155435408,-0.702381665345211,-0.747638901535047,3.31840155249873,-0.171258800112468,0.369791679296965,0.622946999779202,1,0.290499253606234,1,"Stenotrophomonas.maltophilia"
-0.30082852197528,-0.0843152445882813,-0.480990698108669,-0.734879952670187,3.71496360922343,-0.170615472565842,0.400624358971678,0.469843199276796,1,0.378392011867841,1,"Ruminococcus.sp.CAG.724"
-1.14407960809376,-0.862818431720124,-1.40347634772793,-1.15427653002611,6.25887037906795,-0.170139469191774,0.418314263556334,0.458494098720734,1,0.471337571789118,1,"Metarhizium.album"
0.276985824409015,1.81233882399284,-0.234063465735848,-1.46197257472144,8.5857931684978,-0.16994955846207,0.407908437321701,0.477322608937064,1,0.408782342997909,1,"Akkermansia.sp.UNK.MGS.1"
-1.81435542679577,-1.28748418378678,-2.10635294836521,-0.85840873505064,4.33140834789192,-0.169904747596054,0.386458344158252,0.537137562861182,1,0.360420218912893,1,"Prevotella.oris"
1.0935718174115,1.89344756311626,0.301485307400142,-0.733023673311912,3.78170175249407,-0.169097487175459,0.416666674417159,0.430819545720873,1,0.465717260592968,1,"Glomus.cerebriforme"
-1.84993118629154,-1.5365247283544,-2.08621266192455,-0.839448366795976,4.46269059968144,-0.167806982529076,0.412070767812833,0.543651969941726,1,0.435268686626275,1,"Bacteroidales.bacterium.KA00344"
-1.27570504056838,-0.41465917673543,-1.92993384778622,-1.030267948491,5.59807175561811,-0.167486220595554,0.411030185189698,0.500725897243476,1,0.438302985939306,1,"Turicimonas.muris"
-2.61872684547919,-2.37139757127859,-3.1236089974521,-1.46313590593158,7.86804396626876,-0.167311414663218,0.433923002946649,0.540790099650664,1,0.576864604111934,1,"Clostridium.sp.27.14"
0.179857796615218,0.469980308485471,-0.0530510985620003,-0.639458358872648,3.17769345785448,-0.16703632649479,0.398958342858761,0.377285719699641,1,0.387928487421988,1,"Austropuccinia.psidii"
-2.90176208769544,-2.5811081823534,-3.40963545980303,-0.850750174901582,4.26180718768316,-0.166657349711488,0.403746106834445,0.468401285356047,1,0.453130450202369,1,"Bacteroidales.bacterium.6E"
-1.890337705386,-1.59695271622849,-2.11714357511862,-0.849036700061537,5.21972397818681,-0.166300232912797,0.428125006636243,0.594747814942268,1,0.49096287829866,1,"Prevotella.sp.CAG.755"
-0.75649387106752,-0.168381721262829,-1.0938270645014,-0.815210268916119,3.93090174469081,-0.165754727797218,0.405827272077575,0.63740498430635,1,0.440013282046573,1,"Prevotella.bryantii"
-1.1180502436346,-0.568473498705464,-1.64283856014194,-0.83679041170572,4.35151504947508,-0.165213567247328,0.409989602566796,0.471274490594865,1,0.454280478359247,1,"Candidatus.Cyclonatronum.proteinivorum"
-1.58303228452339,-1.2389522380119,-1.84963706348098,-0.809440417231076,4.153369606705,-0.164975818062421,0.411458341598674,0.574674021621871,1,0.440822889074684,1,"Alphaproteobacteria.bacterium"
-0.685416002261775,1.15537574711493,-0.913470520709032,-0.883172784174274,4.4974881011144,-0.16415005656958,0.409375008472879,0.467212493433559,1,0.41336539950484,1,"Ruminococcus.sp.CAG.563"
-1.73644194633158,-1.48515747158433,-2.00701689257912,-0.850629592119661,5.03669918994833,-0.163069342034912,0.418314263556334,0.548326449490353,1,0.477266031002655,1,"Tannerella.forsythia"
-0.385807196130404,0.220835757887306,-0.658764313164005,-0.626633357292945,3.28600647105435,-0.161410554698371,0.423958340372004,0.486781128699762,1,0.482524692608868,1,"Stereum.hirsutum"
-1.68416465832205,-1.2120716690536,-1.83350773236143,-0.897399560978468,5.11813229357525,-0.161268316115436,0.423958340372004,0.562452548698001,1,0.500854885802874,1,"Treponema.brennaborense"
-1.88923215880556,-1.64654029164473,-2.01090900901814,-0.690788995441061,3.81935716580166,-0.159985666838441,0.403125009101327,0.626147198347295,1,0.448342328106296,1,"Dyadobacter.fermentans"
-2.6001334843104,-2.46585700717078,-2.77833126698637,-0.931782880790069,5.40052257533577,-0.159633582818611,0.418314263556334,0.450004882849603,1,0.516625739934954,1,"Cladosporium.sphaerospermum"
-0.728722190068471,0.0238878880870539,-1.08905775352356,-0.70345868425036,4.11513919775042,-0.157375001148995,0.418314263556334,0.528872826283968,1,0.47406334957763,1,"Lactococcus.lactis"
-2.80901591354287,-2.6015529152717,-3.02415889019322,-0.905874280879277,4.79321533474293,-0.156863163587785,0.417273680931874,0.522019079071189,1,0.504464511004302,1,"Butyricimonas.faecalis"
-4.35659396443275,-4.19654812091383,-4.60306216450411,-1.02957811867839,5.78748127433821,-0.155741376958986,0.423517176681712,0.466854810709993,1,0.566689009303237,1,"Bacillus.swezeyi"
-3.12672024205781,-2.41717637388246,-3.73726742835632,-1.05828931734408,6.66126407033424,-0.153843057039563,0.414151933059785,0.530084022076459,1,0.474750045058579,1,"Alistipes.sp.AL.1"
-1.50605231616845,-1.12815361017165,-1.87857390674573,-0.940052265537801,5.84516916453279,-0.153708081436985,0.425598341933244,0.524562061643296,1,0.402658572996783,1,"Bacteroides.salyersiae"
-1.91991465552324,-1.51918406636896,-2.26379739056313,-0.825051522669598,5.03338654478306,-0.153008293626418,0.426041673503749,0.514629605831674,1,0.494545744151757,1,"Romboutsia.ilealis"
-0.816071400663674,-0.278603303710492,-1.10705758713692,-0.768355994303366,4.0333934301611,-0.152864715203808,0.422476594056236,0.606347932188712,1,0.448958181029454,1,"Firmicutes.bacterium.CAG.552.39.19"
-5.06829694970133,-4.57427403837262,-5.45361367569695,-0.87215521739553,4.65658052107283,-0.151522412664377,0.430208339769463,0.582163856765196,1,0.560230846667095,1,"Lactobacillus.paragasseri"
3.8862902264376,4.727038631504,3.53987992679478,-0.700858908135316,4.72043328491139,-0.151126080757526,0.399583776351284,0.460041383126976,1,0.334510314441754,1,"Clostridiales.bacterium.41.21.two.genomes"
2.91995471395254,3.09006968391888,2.85074566404,-0.823851511691312,5.43168297751113,-0.150660376735032,0.422476594056236,0.411933950515975,1,0.514953852206701,1,"Lactobacillus.taiwanensis"
2.89116706624303,3.65117112724851,2.51230662882839,-0.41338379790717,2.84855228408116,-0.150519299777064,0.402705524213262,0.68151368253765,1,0.393913691011499,1,"Clostridiales.bacterium.42.27"
-2.69923783667748,-2.55546899794459,-2.837524386615,-0.781786770224862,4.36574950640281,-0.150447741575783,0.416666674417159,0.572514226899539,1,0.48910219409774,1,"Bacteroides.sp.CAG.545"
-0.88185941366648,-0.159278157638012,-1.32349267191602,-0.735790946531911,5.18725228058947,-0.149837320453803,0.421875007241034,0.481268080593258,1,0.438211715623741,1,"Clostridium.cellulovorans"
-1.48474869522682,-0.736408736713683,-2.02340935940312,-1.04296621350933,6.08423255606229,-0.149449198471085,0.414583341289096,0.49755469099821,1,0.453169810077708,1,"Alistipes.sp.AM16.43"
